path	bigsmiles	canonical_bigsmiles
PolymerLit-MT_processed/214.corrected.mol	{[][<]O[C@]1[C@@](O)[C@@](O)[C@@](O[C@@]1C[O-1])O[C@]1[C@@](O)[C@@](O)[C@@](O[C@@]1C[O-1].[Na+1].[Na+1])O[>][]}	{[][<]O[C@]1[C@@](O)[C@@](O)[C@@](O[C@@]1C[O-1])O[C@]1[C@@](O)[C@@](O)[C@@](O[C@@]1C[O-1].[Na+1].[Na+1])O[>][]}
PolymerLit-MT_processed/215.corrected.mol	{[][<]N(C(C)(C)C)CCN(C(C)(C)C)C(=O)NCC1CCCC(C1)CNC(=O)[>][]}	{[][>]N(C(C)(C)C)CCN(C(C)(C)C)C(=O)NCC(CCC1)CC1CNC(=O)[<][]}
PolymerLit-MT_processed/216.corrected.mol	{[][$]CN(C(=O)C)C[$],[$]CN(C(=O)CCN1C(=O)C=CC1=O)C[$][]}	{[][>]CN(C(C)=O)C[<],[>]CN(C(CCN(C(C=1)=O)C(C=1)=O)=O)C[<][]}
PolymerLit-MT_processed/217.corrected.mol	{[][$]CN(C(=O)C)C[$],[$]CN(C(=O)CCC=1OC=CC1)C[$][]}	{[][>]CN(C(C)=O)C[<],[>]CN(C(=O)CCc(oc1)cc1)C[<][]}
PolymerLit-MT_processed/218.corrected.mol	{[][$]CN(C(=O)C)C[$],[$]CN(C(=O)CCS)C[$][]}	{[][>]CN(C(C)=O)C[<],[>]CN(C(=O)CCS)C[<][]}
PolymerLit-MT_processed/219.corrected.mol	failed to obtain BigSMILES	failed to obtain BigSMILES
PolymerLit-MT_processed/22.corrected.mol	{[][<]OC(=O)C1=CC=C(C=C1)C(=O)OCCC[>][]}	{[][>]OC(=O)c(cc1)ccc1C(=O)OCCC[<][]}
PolymerLit-MT_processed/220.corrected.mol	{[][<]N1C(=O)C2=C(C1=O)C=CC(=C2)OC1=CC=C(C=C1)C(C)(C)C1=CC=C(C=C1)OC1=CC=2C(=O)N(C(=O)C2C=C1)C1=CC=C(C=C1)OC1=CC=C(C=C1)C1=CC=C(C=C1)OC1=CC=C(C=C1)[>][]}	{[][>]c(cc%12)ccc%12Oc(cc%12)ccc%12c(cc%12)ccc%12Oc(cc%12)ccc%12N(C(c%12cc%13)=O)C(=O)c%12cc%13Oc(cc6)ccc6C(C)(C)c(cc3)ccc3Oc(ccc1C2=O)cc1C(=O)N2[<][]}
PolymerLit-MT_processed/221.corrected.mol	{[][$]=CC1CCC(C1)C=[$][]}	{[][>]CC(CC1)CC1C[<][]}
PolymerLit-MT_processed/222.corrected.mol	{[][$]=C\C1CCC(C1)C=[$][$]}{[$][$]=C\C1C(C(=O)O)C(C(=O)O)C(C1)C=[$][]}	{[][>]CC(CC2)CC2C[<][>]}{[<][>]CC(C(C4C(=O)O)C(=O)O)CC4C[<][]}
PolymerLit-MT_processed/223.corrected.mol	{[][$]C1=C2C(CC=N2)=C(C(O)=C1O)C1=C2C(CC=N2)=C(C(O)=C1O)[$][]}	{[][>]c(c(c9O)O)c(N=C%10)c(C%10)c9c(c(c4O)O)c(N=C5)c(C5)c4[<],[>]c(c(c2O)O)c(CC=3)c(N=3)c2c(c(c1O)O)c(CC=2)c(N=2)c1[<][]}
PolymerLit-MT_processed/224.corrected.mol	C({[>][<]C=1C=CC=C(C1OCC1CO1)C[>][<]}C1=CC=CC=C1OCC1CO1)C1=C(C=CC=C1)OCC1CO1	[H]c(ccc4)c(OCC(O5)C5)c4C{[<][>]c(ccc4)c(OCC(O5)C5)c4C[<][>]}c(cc2)c(cc2)OCC(C1)(O1)[H]
PolymerLit-MT_processed/225.corrected.mol	CC(=C)C(O)OCCNC(=O)OCC({[>][<]C(F)(F)C(F)(F)O[>],[<]C(F)(F)O[>][<]}OC(F)(F)COC(=O)NCCOC(=O)C(=C)C)(F)F	[H]CC(=C)C(O)OCCNC(=O)OCC(F)(F)OC(F)(F){[<][>]OC(F)(F)[<],[>]C(F)(F)OC(F)(F)[<][>]}COC(=O)NCCOC(=O)C(=C)C[H]
PolymerLit-MT_processed/226.corrected.mol	[H]{[>][<][C@@]1(OC(=O)C)OC(COC(=O)C)[C@](C([C@]1O)O)O[C@@]1(OC(=O)C)[C@](O)C(O)[C@](C(O1)COC(=O)C)O[>][]}	[H]{[<][>]C(OC(C)=O)(OC(COC(C)=O)C2OC(OC(C)=O)(OC(COC(C)=O)C1O[<])C(O)C1O)C(O)C2O[]}
PolymerLit-MT_processed/227.corrected.mol	O{[>][<]C(C)COC(=O)CCC(=O)O[>][<]}CC(O)C	[H]O{[<][>]C(C)COC(=O)CCC(=O)O[<][>]}CC(C)O[H]
PolymerLit-MT_processed/228.corrected.mol	{[][<]CC(C)OC(=O)O[>][]}	{[][>]OC(=O)OC(C)C[<][]}
PolymerLit-MT_processed/229.corrected.mol	{[][<]CCOC(=O)O[>][]}	{[][>]OC(=O)OCC[<][]}
PolymerLit-MT_processed/23.corrected.mol	{[][$]CC1=CC(Cl)=C(C=C1)C[$][]}	{[][>]Cc(cc1)cc(Cl)c1C[<],[>]Cc(c(c2)Cl)ccc2C[<][]}
PolymerLit-MT_processed/230.corrected.mol	{[][<]OC(=O)OC1C(CCCC1)[>][]}	{[][>]OC(=O)OC(CC1)C(CC1)[<][]}
PolymerLit-MT_processed/231.corrected.mol	{[][<]CO[>],[<]CCO[>][]}	{[][>]CO[<],[>]C[<][]}
PolymerLit-MT_processed/232.corrected.mol	failed to obtain BigSMILES	failed to obtain BigSMILES
PolymerLit-MT_processed/233.corrected.mol	[H]{[>][<][C@@]1(O[N+1](=O)[O-1])OC(CO[N+1](=O)[O-1])[C@](C([C@]1O)O)O[C@@]1(O[N+1](=O)[O-1])[C@](O)C(O)[C@](C(O1)CO[N+1](=O)[O-1])O[>][]}	[H]{[<][>]C(O[N+](=O)[O-])(OC(CO[N+](=O)[O-])C2OC(O[N+](=O)[O-])(OC(CO[N+](=O)[O-])C1O[<])C(O)C1O)C(O)C2O[]}
PolymerLit-MT_processed/234.corrected.mol	{[][<]CC(CCl)O[>],[<]CCO[>][]}	{[][>]OCC[<],[>]OC(CCl)C[<][]}
PolymerLit-MT_processed/235.corrected.mol	{[][$]C(F)(F)C(F)(C(F)(F)F)[$],[$]C(F)(F)C(F)(F)[$][]}	{[][>]C(F)(F)C(F)(F)[<],[>]C(F)(F)C(F)(C(F)(F)F)[<],[>]C(F)(C(F)(F)F)C(F)(F)[<][]}
PolymerLit-MT_processed/236.corrected.mol	{[][<]SC1=CC=C(C=C1)[>][]}	{[][>]c(cc1)ccc1S[<][]}
PolymerLit-MT_processed/237.corrected.mol	{[][<]C=C/C1=CC=C(C=C1)[>][]}	{[][>]c(cc1)ccc1C=C[<][]}
PolymerLit-MT_processed/238.corrected.mol	{[][<]OC1=CC=C(C=C1)C(=O)C1=CC=C(C=C1)[>][]}	{[][>]c(cc2)ccc2C(=O)c(cc1)ccc1O[<][]}
PolymerLit-MT_processed/239.corrected.mol	{[][$]C(C)(C(=O)OC)C[$],[$]C/C=C/C[$],[$]CC(C1=CC=CC=C1)[$][]}	{[][>]C/C=C/C[<],[>]CC(C)(C(OC)=O)[<],[>]C(C)(C(OC)=O)C[<],[>]CC(c(cc1)ccc1)[<],[>]C(c(cc2)ccc2)C[<][]}
PolymerLit-MT_processed/24.corrected.mol	{[][$]CC(C#N)[$][]}	{[][>]CC(C#N)[<],[>]C(C#N)C[<][]}
PolymerLit-MT_processed/240.corrected.mol	{[][$]CC[$],[$]CC(OC(=O)C)[$][]}	{[][>]CC[<],[>]CC(OC(C)=O)[<],[>]C(OC(C)=O)C[<][]}
PolymerLit-MT_processed/241.corrected.mol	{[][$]CC(C1=CC=CC=C1)[$],[$]CC(C#N)[$][]}	{[][>]CC(C#N)[<],[>]C(C#N)C[<],[>]CC(c(cc1)ccc1)[<],[>]C(c(cc2)ccc2)C[<][]}
PolymerLit-MT_processed/242.corrected.mol	{[][$]C=1OC2=C(N1)C=C(C=C2)C1=CC2=C(C=C1)OC(=N2)C1=CC(=CC=C1)[$][]}	{[][>]c(oc4cc5)nc4cc5c(cc2)cc(c2o2)nc2c(ccc1)cc1[<],[>]c(ccc%18)cc%18c(oc%18cc%19)nc%18cc%19c(cc9)cc(c9o9)nc9[<][]}
PolymerLit-MT_processed/243.corrected.mol	failed to obtain BigSMILES	failed to obtain BigSMILES
PolymerLit-MT_processed/244.corrected.mol	[H]{[>][<]OCCOC(=O)CCC(=O)[>][<]}OCCO	[H]OCCO{[<][>]C(=O)CCC(=O)OCCO[<][>]}[H]
PolymerLit-MT_processed/245.corrected.mol	{[][$]CC[$],[$]CC(OC(=O)C)[$][]}	{[][>]CC[<],[>]CC(OC(C)=O)[<],[>]C(OC(C)=O)C[<][]}
PolymerLit-MT_processed/246.corrected.mol	{[][$]CC[$],[$]C(F)(F)C(F)(F)[$][]}	{[][>]CC[<],[>]C(F)(F)C(F)(F)[<][]}
PolymerLit-MT_processed/247.corrected.mol	{[][$]CC[$],[$]C(F)(F)C(Cl)(F)[$][]}	{[][>]CC[<],[>]C(Cl)(F)C(F)(F)[<],[>]C(F)(F)C(Cl)(F)[<][]}
PolymerLit-MT_processed/248.corrected.mol	{[][<]OCC(=O)[>][<]}O	{[][>]OCC(=O)[<][>]}O[H]
PolymerLit-MT_processed/249.corrected.mol	{[][<][Si]N[>][]}	{[][>][Si]N[<][]}
PolymerLit-MT_processed/25.corrected.mol	{[][<]NCCCCCCCCCCCC(=O)[>][]}	{[][>]NCCCCCCCCCCCC(=O)[<][]}
PolymerLit-MT_processed/250.corrected.mol	{[][<]C=1N=NN(C1)C[C@@](O)COC[>][]}	{[][>]c(nn1)cn1CC(O)COC[<][]}
PolymerLit-MT_processed/251.corrected.mol	CCC(C){[$][$]CC(C1=CC=CC=C1)[$][$]}{[$][$]C/C=C\(C)C[$],[$]C/C=C/(C)C[$],[$]CC(C(=C)C)[$],[$]CC(C)(C=C)[$][$]}{[$][$]CC(C1=CC=CC=C1)[$][$]}{[>][<]CCO[>][<]}[H]	CCC(C){[$][$]CC(C1=CC=CC=C1)[$][$]}{[$][$]C/C=C\(C)C[$],[$]C/C=C/(C)C[$],[$]CC(C(=C)C)[$],[$]CC(C)(C=C)[$][$]}{[$][$]CC(C1=CC=CC=C1)[$][$]}{[>][<]CCO[>][<]}[H]
PolymerLit-MT_processed/252.corrected.mol	CCC(C){[$][$]C/C=C\(C)C[$],[$]C/C=C/(C)C[$],[$]CC(C(=C)C)[$],[$]CC(C)(C=C)[$][$]}{[$][$]CC(C1=CC=CC=C1)[$][$]}{[>][<][Si](C)(C)O[>][]}	CCC(C){[$][$]C/C=C\(C)C[$],[$]C/C=C/(C)C[$],[$]CC(C(=C)C)[$],[$]CC(C)(C=C)[$][$]}{[$][$]CC(C1=CC=CC=C1)[$][$]}{[>][<][Si](C)(C)O[>][]}
PolymerLit-MT_processed/253.corrected.mol	{[][$]CC(C1=CC=CC=C1)[$][$]}{[>][<][Si](C)(C)O[>][]}	{[][>]O[Si](C)(C)[<][>]}{[<][>]CC(c(cc2)ccc2)[<],[>]C(c(cc1)ccc1)C[<][]}
PolymerLit-MT_processed/254.corrected.mol	[H]{[$][$]C(CC)C[$],[$]CCCC[$][$]}{[$][$]C(C1CCCCC1)C[$][$]}C(CC)C	[H]{[<][>]CCCC[<],[>]CC(CC)[<],[>]C(CC)C[<][>]}{[<][>]CC(C(CC2)CCC2)[<],[>]C(C(CC1)CCC1)C[<][>]}C(C)CC[H]
PolymerLit-MT_processed/255.corrected.mol	{[][$]CC(C1=C(C(=O)OC2=CC=C(OCCCC)C=C2)C=CC(C(=O)OC2=CC=C(OCCCC)C=C2)=C1)[$][$]}{[>][<][Si](C)(C)O[>][]}	{[][>]O[Si](C)(C)[<][>]}{[<][>]CC(c(cc3C(Oc(cc4)ccc4OCCCC)=O)c(cc3)C(=O)Oc(cc3)ccc3OCCCC)[<],[>]C(c(cc1C(Oc(cc2)ccc2OCCCC)=O)c(cc1)C(=O)Oc(cc1)ccc1OCCCC)C[<][]}
PolymerLit-MT_processed/256.corrected.mol	CCC(C){[$][$]CC(C1=CC=CC=C1)[$][$]}{[$][$]CC(C(=O)OCC(CC)CCCC)(C)[$][$]}[H]	[H]{[<][>]CC(C)(C(OCC(CCCC)CC)=O)[<],[>]C(C)(C(OCC(CCCC)CC)=O)C[<][>]}{[<][>]CC(c(cc2)ccc2)[<],[>]C(c(cc1)ccc1)C[<][>]}C(C)CC[H]
PolymerLit-MT_processed/257.corrected.mol	CCC({[$][$]CC(C1=CC=CC=C1)[$][$]}{[$][$]CC(C(OCCC)=O)(C)[$][$]}[H])C	[H]{[<][>]CC(C)(C(OCCC)=O)[<],[>]C(C)(C(OCCC)=O)C[<][>]}{[<][>]CC(c(cc2)ccc2)[<],[>]C(c(cc1)ccc1)C[<][>]}C(C)CC[H]
PolymerLit-MT_processed/258.corrected.mol	{[][<]CCO[>][<]}{[$][$]C/C=C\(C)C[$],[$]C/C=C/(C)C[$],[$]CC(C(C)=C)[$],[$]CC(C=C)(C)[$][]}	{[][<]CCO[>][<]}{[$][$]C/C=C\(C)C[$],[$]C/C=C/(C)C[$],[$]CC(C(C)=C)[$],[$]CC(C=C)(C)[$][]}
PolymerLit-MT_processed/259.corrected.mol	{[][<]CCO[>][<]}{[$][$]C/C=C\C[$],[$]C/C=C/C[$],[$]CC(C=C)[$][]}	{[][>]CCO[<][>]}{[<][>]C/C=C/C[<],[>]C/C=C\C[<],[>]CC(C=C)[<],[>]C(C=C)C[<][]}
PolymerLit-MT_processed/26.corrected.mol	{[][<]CC(Cl)[>][]}	{[][>]CC(Cl)[<][]}
PolymerLit-MT_processed/260.corrected.mol	{[][<][Si](C)(C)O[>][<]}{[$][$]C/C=C\C[$],[$]C/C=C/C[$],[$]CC(C=C)[$][]}	{[][>][Si](C)(C)O[<][>]}{[<][>]C/C=C/C[<],[>]C/C=C\C[<],[>]CC(C=C)[<],[>]C(C=C)C[<][]}
PolymerLit-MT_processed/261.corrected.mol	{[][$]CC(C1=CC=CC=N1)[$][$]}{[$][$]CC(C1=CC=NC=C1)[$][]}	{[][>]CC(c(nc%16)ccc%16)[<],[>]C(c(nc8)ccc8)C[<][>]}{[<][>]CC(c(cc2)ccn2)[<],[>]C(c(cc1)ccn1)C[<][]}
PolymerLit-MT_processed/262.corrected.mol	{[][$]CCC(C)C[$],[$]CC(C(C)C)[$],[$]CC(C)(CC)[$][$]}{[$][$]CC[$][]}	{[][>3]CC[<3],[>1]CC(C(C)C)[<1],[>1]C(C(C)C)C[<1],[>1]CCC(C)C[<1],[>1]CC(C)(CC)[<1],[>1]C(C)(CC)C[<1],[>1]CC(C)CC[<1],[>3]CC[<1][]}
PolymerLit-MT_processed/263.corrected.mol	COCCOCCO{[>][<]CCO[>][<]}{[>][<]C(CC)CO[>][<]}[H]	[H]OC{[<][>]C(CC)OC[<][>]}COCCOC{[<][>]COC[<][>]}[H]
PolymerLit-MT_processed/264.corrected.mol	{[][<]C(C)C(=O)O[>][<]}{[$][$]CCC(C)C[$],[$]CC(C(C)C)[$],[$]CC(C)(CC)[$][]}	{[][>]CC(C(C)C)[<],[>]C(C(C)C)C[<],[>]CCC(C)C[<],[>]CC(C)CC[<],[>]CC(C)(CC)[<],[>]C(C)(CC)C[<][>]}{[<][>]OC(=O)C(C)[<][]}
PolymerLit-MT_processed/265.corrected.mol	{[][$]CC(C1=CC=CC=C1)[$][$]}{[$][$]CC(C1=CC=CC=N1)[$][]}	{[][>]CC(c(nc%16)ccc%16)[<],[>]C(c(nc8)ccc8)C[<][>]}{[<][>]CC(c(cc2)ccc2)[<],[>]C(c(cc1)ccc1)C[<][]}
PolymerLit-MT_processed/266.corrected.mol	{[][$]CC(C1=CC=CC=C1)[$][$]}{[$][$]CC(C1=CC=NC=C1)[$][]}	{[][>]CC(c(cc4)ccc4)[<],[>]C(c(cc2)ccc2)C[<][>]}{[<][>]CC(c(cc%16)ccn%16)[<],[>]C(c(cc8)ccn8)C[<][]}
PolymerLit-MT_processed/267.corrected.mol	CC(C)(C{[$][$]=C/C1CCC(C1)/C=[$][$]}{[$][$]=C/C1CC(C2C1CN(C(C)(C)C)[Sn](Cl)(Cl)N(C(C)(C)C)C2)C=[$][$]})C	{[][>1]CC(C(C4CN5C(C)(C)C)CN(C(C)(C)C)[Sn]5(Cl)Cl)CC4C[<1];[H]CC(C)(C)C[<1],[H]CC(C)(C)CCC(CC2)CC2{[<][>]CCC(CC2)CC2[<][>]}C[<1],[>1][H][]}
PolymerLit-MT_processed/268.corrected.mol	CC(C)(C{[$][$]=C/C1C(CO[Si](C)(C)C)CC(C1)/C=[$][$]}{[$][$]=C/C1C(C2C3=C(C(OC)=CC=C3OC)C1C=C2)/C=[$][$]}CC1=CC=CC=C1)C	[H]CC(C)(C)C{[<][>]CC(CC4CO[Si](C)(C)C)CC4C[<],[>]CC(C(C8)CO[Si](C)(C)C)CC8C[<][>]}C{[<][>]C(C(C=%16)c%17c(c%18)OC)C(C(C=%16)c%17c(c%18)OC)CC[<][>]}c(cc1)c(cc1)[H]
PolymerLit-MT_processed/269.corrected.mol	{[][$]CC(C1CCCCC1)[$][$]}{[$][$]CCCC[$],[$]CC(CC)[$][]}	{[][>]CCCC[<],[>]CC(CC)[<],[>]C(CC)C[<][>]}{[<][>]CC(C(CC2)CCC2)[<],[>]C(C(CC1)CCC1)C[<][]}
PolymerLit-MT_processed/27.corrected.mol	{[][<]CC(O)[>][]}	{[][>]CC(O)[<][]}
PolymerLit-MT_processed/270.corrected.mol	{[][$]CC(C1CCCCC1)[$][$]}{[$][$]CCC(C)C[$],[$]CC(C(C)C)[$],[$]CC(C)(CC)[$][]}	{[][>]CC(C(CC4)CCC4)[<],[>]C(C(CC2)CCC2)C[<][>]}{[<][>]CC(C(C)C)[<],[>]C(C(C)C)C[<],[>]CCC(C)C[<],[>]CC(C)CC[<],[>]CC(C)(CC)[<],[>]C(C)(CC)C[<][]}
PolymerLit-MT_processed/271.corrected.mol	{[][$]CCC(C)C[$],[$]CC(C(C)C)[$],[$]CC(C)(CC)[$][$]}{[$][$]CC(CC)[$],[$]CCCC[$][]}	{[][>]CCCC[<],[>]CC(CC)[<],[>]C(CC)C[<][>]}{[<][>]CC(C(C)C)[<],[>]C(C(C)C)C[<],[>]CCC(C)C[<],[>]CC(C)CC[<],[>]CC(C)(CC)[<],[>]C(C)(CC)C[<][]}
PolymerLit-MT_processed/272.corrected.mol	{[][$]CC(C1=CC=CC=C1)[$][$]}{[$][$]CCC(C)C[$],[$]CC(C(C)C)[$],[$]CC(C)(CC)[$][]}	{[][>]CC(c(cc4)ccc4)[<],[>]C(c(cc2)ccc2)C[<][>]}{[<][>]CC(C(C)C)[<],[>]C(C(C)C)C[<],[>]CCC(C)C[<],[>]CC(C)CC[<],[>]CC(C)(CC)[<],[>]C(C)(CC)C[<][]}
PolymerLit-MT_processed/273.corrected.mol	{[][$]CC(C1=CC=CC=C1)[$],[$]CC(C1=CC=C(S(=O)(=O)O)C=C1)[$][$]}{[$][$]CCC(C)C[$],[$]CC(C(C)C)[$],[$]CC(C)(CC)[$][]}	{[][>]CC(C(C)C)[<],[>]C(C(C)C)C[<],[>]CCC(C)C[<],[>]CC(C)CC[<],[>]CC(C)(CC)[<],[>]C(C)(CC)C[<][>]}{[<][>]CC(c(cc2)ccc2)[<],[>]C(c(cc1)ccc1)C[<],[>]CC(c(cc4)ccc4S(=O)(=O)O)[<],[>]C(c(cc8)ccc8S(=O)(=O)O)C[<][]}
PolymerLit-MT_processed/274.corrected.mol	[H]{[>][<]OC(=O)OC(C)C[>][<]}OCC{[$][$]CC(C1=CC=CC=C1)[$][$]}C(CC)C	[H]O{[<][>]C(=O)OC(C)CO[<][>]}CC{[<][>]CC(c(cc2)ccc2)[<],[>]C(c(cc1)ccc1)C[<][>]}C(C)CC[H]
PolymerLit-MT_processed/275.corrected.mol	{[][$]CC(C1=CC=CC=N1)[$][$]}{[$][$]CC(C(OCCOC)=O)(C)[$][]}	{[][>]CC(c(nc4)ccc4)[<],[>]C(c(nc2)ccc2)C[<][>]}{[<][>]CC(C)(C(OCCOC)=O)[<],[>]C(C)(C(OCCOC)=O)C[<][]}
PolymerLit-MT_processed/276.corrected.mol	{[][$]CC(C1=CC=CC=C1)[$][$]}{[$][$]CC(C1=CC=CC=N1)[$][]}	{[][>]CC(c(nc%16)ccc%16)[<],[>]C(c(nc8)ccc8)C[<][>]}{[<][>]CC(c(cc2)ccc2)[<],[>]C(c(cc1)ccc1)C[<][]}
PolymerLit-MT_processed/277.corrected.mol	{[][$]CC(C1=CC(O)=C(O)C=C1)[$][$]}{[$][$]CC(C1=CC=CC=C1)[$][]}	{[][>]CC(c(cc4)ccc4)[<],[>]C(c(cc2)ccc2)C[<][>]}{[<][>]CC(c(cc%16O)ccc%16O)[<],[>]C(c(cc8O)ccc8O)C[<][]}
PolymerLit-MT_processed/278.corrected.mol	CO{[>][<]CCO[>][<]}{[>][<]C(=O)C(C)O[>],[<]C(=O)CO[>][<]}C(CO)=O	[H]OCC(=O)O{[<][>]CC(=O)O[<],[>]C(C)C(=O)O[<][>]}C{[<][>]COC[<][>]}[H]
PolymerLit-MT_processed/279.corrected.mol	{[][$]CCCC[$],[$]CC(CC)[$][$]}{[>][<][Si](C)(C)O[>][]}	{[][>]O[Si](C)(C)[<][>]}{[<][>]CCCC[<],[>]CC(CC)[<],[>]C(CC)C[<][]}
PolymerLit-MT_processed/28.corrected.mol	{[][$]CC(C([O-1].[Na+1])=O)[$][]}	{[][$]CC(C([O-1].[Na+1])=O)[$][]}
PolymerLit-MT_processed/280.corrected.mol	{[][<]CCO[>][<]}{[$][$]CCCC[$],[$]CC(CC)[$][]}	{[][>]CCO[<][>]}{[<][>]CCCC[<],[>]CC(CC)[<],[>]C(CC)C[<][]}
PolymerLit-MT_processed/281.corrected.mol	{[][<]CCO[>][<]}{[$][$]CCC(C)C[$],[$]CC(C(C)C)[$],[$]CC(C)(CC)[$][]}	{[][>]CCO[<][>]}{[<][>]CC(C(C)C)[<],[>]C(C(C)C)C[<],[>]CCC(C)C[<],[>]CC(C)CC[<],[>]CC(C)(CC)[<],[>]C(C)(CC)C[<][]}
PolymerLit-MT_processed/282.corrected.mol	{[][$]CC(C1=CC=CC=C1)[$][$]}{[$][$]C/C=C\(C)C[$],[$]C/C=C/(C)C[$],[$]CC(C(C)=C)[$],[$]CC(C=C)(C)[$][]}	{[][$]CC(C1=CC=CC=C1)[$][$]}{[$][$]C/C=C\(C)C[$],[$]C/C=C/(C)C[$],[$]CC(C(C)=C)[$],[$]CC(C=C)(C)[$][]}
PolymerLit-MT_processed/283.corrected.mol	{[][$]CC(C1CCCCC1)[$][$]}{[>][<]CCO[>][]}	{[][>]OCC[<][>]}{[<][>]CC(C(CC2)CCC2)[<],[>]C(C(CC1)CCC1)C[<][]}
PolymerLit-MT_processed/284.corrected.mol	{[][$]CC(C1CCCCC1)[$][$]}{[$][$]C/C=C\(C)C[$],[$]C/C=C/(C)C[$],[$]CC(C(C)=C)[$],[$]CC(C=C)(C)[$][]}	{[][$]CC(C1CCCCC1)[$][$]}{[$][$]C/C=C\(C)C[$],[$]C/C=C/(C)C[$],[$]CC(C(C)=C)[$],[$]CC(C=C)(C)[$][]}
PolymerLit-MT_processed/285.corrected.mol	{[][<]CC(C1=CC=CC=C1)[>][<]}{[$][$]C/C=C\C[$],[$]C/C=C/C[$],[$]CC(C=C)[$][]}	{[][>]CC(c(cc2)ccc2)[<][>]}{[<][>]C/C=C/C[<],[>]C/C=C\C[<],[>]CC(C=C)[<],[>]C(C=C)C[<][]}
PolymerLit-MT_processed/286.corrected.mol	{[][<]CC(C1CCCCC1)[>][<]}{[$][$]C/C=C\C[$],[$]C/C=C/C[$],[$]CC(C=C)[$][]}	{[][>]CC(C(CC2)CCC2)[<][>]}{[<][>]C/C=C/C[<],[>]C/C=C\C[<],[>]CC(C=C)[<],[>]C(C=C)C[<][]}
PolymerLit-MT_processed/287.corrected.mol	[H]{[>][<]OC(=O)C(C)[>][<]}{[$][$]C/C=C\(C)C[$],[$]C/C=C/(C)C[$],[$]CC(C(C)=C)[$],[$]CC(C=C)(C)[$][$]}C(CC)C	[H]{[>][<]OC(=O)C(C)[>][<]}{[$][$]C/C=C\(C)C[$],[$]C/C=C/(C)C[$],[$]CC(C(C)=C)[$],[$]CC(C=C)(C)[$][$]}C(CC)C
PolymerLit-MT_processed/288.corrected.mol	C[Si](C)(C){[>][<][Si](C)(C)O[>][<]}{[$][$]C/C=C\(C)C[$],[$]C/C=C/(C)C[$],[$]CC(C(C)=C)[$],[$]CC(C)(C=C)[$][$]}C(CC)C	C[Si](C)(C){[>][<][Si](C)(C)O[>][<]}{[$][$]C/C=C\(C)C[$],[$]C/C=C/(C)C[$],[$]CC(C(C)=C)[$],[$]CC(C)(C=C)[$][$]}C(CC)C
PolymerLit-MT_processed/289.corrected.mol	{[][$]CCC(C)C[$],[$]CC(C(C)C)[$],[$]CC(C)(CC)[$][$]}{[$][$]O[Si](C)(C)[$][]}	{[][>]O[Si](C)(C)[<],[>][Si](C)(C)O[<][>]}{[<][>]CC(C(C)C)[<],[>]C(C(C)C)C[<],[>]CCC(C)C[<],[>]CC(C)CC[<],[>]CC(C)(CC)[<],[>]C(C)(CC)C[<][]}
PolymerLit-MT_processed/29.corrected.mol	{[][<]CC(C(=O)OCCCCCCCC)(C#N)[>][]}	{[][>]CC(C#N)(C(OCCCCCCCC)=O)[<][]}
PolymerLit-MT_processed/290.corrected.mol	{[][<]C(C)C(=O)O[>][<]}{[$][$]CCCC[$],[$]CC(CC)[$][]}	{[][>]CCCC[<],[>]CC(CC)[<],[>]C(CC)C[<][>]}{[<][>]OC(=O)C(C)[<][]}
PolymerLit-MT_processed/291.corrected.mol	{[][$][Si](C)(C)O[$][$]}{[$][$]CC(C1CCCCC1)[$][]}	{[][>]O[Si](C)(C)[<],[>][Si](C)(C)O[<][>]}{[<][>]CC(C(CC2)CCC2)[<],[>]C(C(CC1)CCC1)C[<][]}
PolymerLit-MT_processed/292.corrected.mol	[H]{[>][<]OC(=O)OC(C)C[>][<]}{[$][$]CC(C1CCCCC1)[$][]}	{[][>]CC(C(CC2)CCC2)[<],[>]C(C(CC1)CCC1)C[<][>]}{[<][>]CC(C)OC(=O)O[<][>]}[H]
PolymerLit-MT_processed/293.corrected.mol	{[][$]CC(C1=CC=CC=C1)[$][$]}C(C)(C)C(=O)O{[>][<]CCO[>][<]}C(=O)C({[$][$]CC(C1=CC=CC=C1)[$][$]})(C)C	{[][>]CC(c(cc4)ccc4)[<],[>]C(c(cc2)ccc2)C[<][>]}C(C)(C)C(=O)O{[<][>]CCO[<][>]}C(=O)C(C)(C){[<][>]CC(c(cc8)ccc8)[<],[>]C(c(cc1)ccc1)C[<][>]}[H]
PolymerLit-MT_processed/294.corrected.mol	{[][<]OC(C)CC(=O)[>][<]}{[>][<]OC(CCC)CC(=O)[>][]}	{[][>]OC(C)CC(=O)[<][>]}{[<][>]OC(CCC)CC(=O)[<][]}
PolymerLit-MT_processed/295.corrected.mol	C=CC({[>][<]OC(C)C(=O)[>][<]}{[>][<]OCC[>][<]}{[>][<]OC(=O)C(C)[>][<]}OC(=O)C=C)=O	[H]C(=C){[<][>]C(=O)OC(C)[<][>]}C(=O){[<][>]OC(=O)C(C)[<][>]}O{[<][>]OCC[<][>]}C(=O)C(=C)[H]
